sku,name,brand,price,currency,category,url,url_se
198391,Trigger Capo Classical N,Dunlop,319,SEK,GI,https://www.thomann.se/dunlop_trigger_capo_classical_n.htm,https://www.thomann.se/dunlop_trigger_capo_classical_n.htm
553275,Trigger Fly Capo GM,Dunlop,266,SEK,GI,https://www.thomann.se/dunlop_trigger_fly_capo_gm.htm,https://www.thomann.se/dunlop_trigger_fly_capo_gm.htm
202487,"Plectrums Tortex STD 0,88",Dunlop,391,SEK,GI,"https://www.thomann.se/dunlop_plectrums_tortex_std_0,88.htm","https://www.thomann.se/dunlop_plectrums_tortex_std_0,88.htm"
190929,6100,Dunlop,273,SEK,GI,https://www.thomann.se/dunlop_6100.htm,https://www.thomann.se/dunlop_6100.htm
257215,"Nylon Max Grip 1,00 Player 72",Dunlop,381,SEK,GI,"https://www.thomann.se/dunlop_nylon_max_grip_1,00_player_72.htm","https://www.thomann.se/dunlop_nylon_max_grip_1,00_player_72.htm"
117086,"Tortex Standard 1,14 72Pcs",Dunlop,391,SEK,GI,"https://www.thomann.se/dunlop_tortex_standard_1,14_72pcs.htm","https://www.thomann.se/dunlop_tortex_standard_1,14_72pcs.htm"
141022,212,Dunlop,152,SEK,GI,https://www.thomann.se/dunlop_212.htm,https://www.thomann.se/dunlop_212.htm
163323,"Plectrums Tortex Sharp 1,35 12",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_plectrums_tortex_sharp_1,35_12.htm","https://www.thomann.se/dunlop_plectrums_tortex_sharp_1,35_12.htm"
438323,Flow Standard Picks 0.88 olive,Dunlop,81,SEK,GI,https://www.thomann.se/dunlop_flow_standard_picks_088_olive.htm,https://www.thomann.se/dunlop_flow_standard_picks_088_olive.htm
465125,"Flow Standard Pick Set 1,14mm",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_flow_standard_pick_set_1,14mm.htm","https://www.thomann.se/dunlop_flow_standard_pick_set_1,14mm.htm"
107885,"Tortex Standard 1,0 Blue 72Pcs",Dunlop,391,SEK,GI,"https://www.thomann.se/dunlop_tortex_standard_1,0_blue_72pcs.htm","https://www.thomann.se/dunlop_tortex_standard_1,0_blue_72pcs.htm"
424103,Tortex Flex Triangle 1.00,Dunlop,54,SEK,GI,https://www.thomann.se/dunlop_tortex_flex_triangle_100.htm,https://www.thomann.se/dunlop_tortex_flex_triangle_100.htm
151451,Big Stubby 2.00,Dunlop,65,SEK,GI,https://www.thomann.se/dunlop_big_stubby_200.htm,https://www.thomann.se/dunlop_big_stubby_200.htm
159751,Porcelain Mudslide Large 266,Dunlop,328,SEK,GI,https://www.thomann.se/dunlop_porcelain_mudslide_large_266.htm,https://www.thomann.se/dunlop_porcelain_mudslide_large_266.htm
182658,Tortex Jazz H3 Pick Set Violet,Dunlop,205,SEK,GI,https://www.thomann.se/dunlop_tortex_jazz_h3_pick_set_violet.htm,https://www.thomann.se/dunlop_tortex_jazz_h3_pick_set_violet.htm
521229,Primetone Standard Smooth 0.88,Dunlop,140,SEK,GI,https://www.thomann.se/dunlop_primetone_standard_smooth_088.htm,https://www.thomann.se/dunlop_primetone_standard_smooth_088.htm
197591,Trigger Capo Acoustic Flat BK,Dunlop,319,SEK,GI,https://www.thomann.se/dunlop_trigger_capo_acoustic_flat_bk.htm,https://www.thomann.se/dunlop_trigger_capo_acoustic_flat_bk.htm
198576,"Tortex Triangle 1,14 6 Pack",Dunlop,54,SEK,GI,"https://www.thomann.se/dunlop_tortex_triangle_1,14_6_pack.htm","https://www.thomann.se/dunlop_tortex_triangle_1,14_6_pack.htm"
464751,"Standard Flow Pick Set 0,73 mm",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_standard_flow_pick_set_0,73_mm.htm","https://www.thomann.se/dunlop_standard_flow_pick_set_0,73_mm.htm"
488653,"Hetfield's White Pick 1,14",Dunlop,183,SEK,GI,"https://www.thomann.se/dunlop_hetfield's_white_pick_1,14.htm","https://www.thomann.se/dunlop_hetfield's_white_pick_1,14.htm"
128834,220,Dunlop,152,SEK,GI,https://www.thomann.se/dunlop_220.htm,https://www.thomann.se/dunlop_220.htm
252194,Plectrum Nylon Standard 0.60,Dunlop,381,SEK,GI,https://www.thomann.se/dunlop_plectrum_nylon_standard_060.htm,https://www.thomann.se/dunlop_plectrum_nylon_standard_060.htm
198579,"Tortex Triangle 1,00 6 Pack",Dunlop,54,SEK,GI,"https://www.thomann.se/dunlop_tortex_triangle_1,00_6_pack.htm","https://www.thomann.se/dunlop_tortex_triangle_1,00_6_pack.htm"
438307,Flow Standard Picks 1.50 Oxbl.,Dunlop,314,SEK,GI,https://www.thomann.se/dunlop_flow_standard_picks_150_oxbl.htm,https://www.thomann.se/dunlop_flow_standard_picks_150_oxbl.htm
228315,Ultex Sharp Players picks 1.40,Dunlop,81,SEK,GI,https://www.thomann.se/dunlop_ultex_sharp_players_picks_140.htm,https://www.thomann.se/dunlop_ultex_sharp_players_picks_140.htm
488600,Rabea Massaad Custom Flow Pick,Dunlop,129,SEK,GI,https://www.thomann.se/dunlop_rabea_massaad_custom_flow_pick.htm,https://www.thomann.se/dunlop_rabea_massaad_custom_flow_pick.htm
228309,Ultex Sharp Players Picks 0.9,Dunlop,81,SEK,GI,https://www.thomann.se/dunlop_ultex_sharp_players_picks_09.htm,https://www.thomann.se/dunlop_ultex_sharp_players_picks_09.htm
180752,Tortex Jazz Pick M3,Dunlop,205,SEK,GI,https://www.thomann.se/dunlop_tortex_jazz_pick_m3.htm,https://www.thomann.se/dunlop_tortex_jazz_pick_m3.htm
198587,Jazztone 208 EXL 6 Pack,Dunlop,118,SEK,GI,https://www.thomann.se/dunlop_jazztone_208_exl_6_pack.htm,https://www.thomann.se/dunlop_jazztone_208_exl_6_pack.htm
262180,Tortex III Riffle 060 Pack,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_tortex_iii_riffle_060_pack.htm,https://www.thomann.se/dunlop_tortex_iii_riffle_060_pack.htm
309738,DVP 3 Volume (X) Pedal,Dunlop,1969,SEK,GI,https://www.thomann.se/dunlop_dvp_3_volume_(x)_pedal.htm,https://www.thomann.se/dunlop_dvp_3_volume_(x)_pedal.htm
255028,"Ultex Hetfield 1,14 Player",Dunlop,129,SEK,GI,"https://www.thomann.se/dunlop_ultex_hetfield_1,14_player.htm","https://www.thomann.se/dunlop_ultex_hetfield_1,14_player.htm"
179965,Gator Grip 58mm,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_gator_grip_58mm.htm,https://www.thomann.se/dunlop_gator_grip_58mm.htm
101825,210,Dunlop,130,SEK,GI,https://www.thomann.se/dunlop_210.htm,https://www.thomann.se/dunlop_210.htm
588665,Zakk Wylde Rotovibe,Dunlop,4599,SEK,GI,https://www.thomann.se/dunlop_zakk_wylde_rotovibe.htm,https://www.thomann.se/dunlop_zakk_wylde_rotovibe.htm
393779,"Nylon Max Grip 0,73 72 Pack",Dunlop,381,SEK,GI,"https://www.thomann.se/dunlop_nylon_max_grip_0,73_72_pack.htm","https://www.thomann.se/dunlop_nylon_max_grip_0,73_72_pack.htm"
464641,"Flow Standard Pick Set 1,35 mm",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_flow_standard_pick_set_1,35_mm.htm","https://www.thomann.se/dunlop_flow_standard_pick_set_1,35_mm.htm"
434007,Cry Baby Mini 535Q Wah,Dunlop,2190,SEK,GI,https://www.thomann.se/dunlop_cry_baby_mini_535q_wah.htm,https://www.thomann.se/dunlop_cry_baby_mini_535q_wah.htm
281833,Motorhead Lemmy Pick Set,Dunlop,183,SEK,GI,https://www.thomann.se/dunlop_motorhead_lemmy_pick_set.htm,https://www.thomann.se/dunlop_motorhead_lemmy_pick_set.htm
553277,Trigger Fly Capo C,Dunlop,266,SEK,GI,https://www.thomann.se/dunlop_trigger_fly_capo_c.htm,https://www.thomann.se/dunlop_trigger_fly_capo_c.htm
436303,John Petrucci Flow Picks,Dunlop,422,SEK,GI,https://www.thomann.se/dunlop_john_petrucci_flow_picks.htm,https://www.thomann.se/dunlop_john_petrucci_flow_picks.htm
441425,Tortex Flex Jazz III XL 1.00,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_100.htm,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_100.htm
277717,Ultex Sharp Players Picks 1.14,Dunlop,729,SEK,GI,https://www.thomann.se/dunlop_ultex_sharp_players_picks_114.htm,https://www.thomann.se/dunlop_ultex_sharp_players_picks_114.htm
161355,"Plectrums Tortex Wedge 0,88",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_plectrums_tortex_wedge_0,88.htm","https://www.thomann.se/dunlop_plectrums_tortex_wedge_0,88.htm"
632065,Guitar Polish Kit,Dunlop,273,SEK,GI,https://www.thomann.se/dunlop_guitar_polish_kit.htm,https://www.thomann.se/dunlop_guitar_polish_kit.htm
443830,Adamas Picks,Dunlop,215,SEK,GI,https://www.thomann.se/dunlop_adamas_picks.htm,https://www.thomann.se/dunlop_adamas_picks.htm
340442,"Tortex Jazz III White 0,88",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_tortex_jazz_iii_white_0,88.htm","https://www.thomann.se/dunlop_tortex_jazz_iii_white_0,88.htm"
262181,Tortex III Riffle 073 Pack,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_tortex_iii_riffle_073_pack.htm,https://www.thomann.se/dunlop_tortex_iii_riffle_073_pack.htm
169929,Boneyard Slide Short,Dunlop,462,SEK,GI,https://www.thomann.se/dunlop_boneyard_slide_short.htm,https://www.thomann.se/dunlop_boneyard_slide_short.htm
194254,"Plectrums Ultex 421 0,60",Dunlop,81,SEK,GI,"https://www.thomann.se/dunlop_plectrums_ultex_421_0,60.htm","https://www.thomann.se/dunlop_plectrums_ultex_421_0,60.htm"
441440,Prime Grip Delrin 500 0.46,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_prime_grip_delrin_500_046.htm,https://www.thomann.se/dunlop_prime_grip_delrin_500_046.htm
212311,Strap Grommet Black,Dunlop,295,SEK,GI,https://www.thomann.se/dunlop_strap_grommet_black.htm,https://www.thomann.se/dunlop_strap_grommet_black.htm
198582,"Tortex Triangle 0,60 6 Pack",Dunlop,54,SEK,GI,"https://www.thomann.se/dunlop_tortex_triangle_0,60_6_pack.htm","https://www.thomann.se/dunlop_tortex_triangle_0,60_6_pack.htm"
198583,"Tortex Triangle 0,50 6 Pack",Dunlop,54,SEK,GI,"https://www.thomann.se/dunlop_tortex_triangle_0,50_6_pack.htm","https://www.thomann.se/dunlop_tortex_triangle_0,50_6_pack.htm"
432165,"Tortex Flex Picks 0,50 12",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_tortex_flex_picks_0,50_12.htm","https://www.thomann.se/dunlop_tortex_flex_picks_0,50_12.htm"
199855,"Plectrum Lucky II 13 Pack 1,00",Dunlop,107,SEK,GI,"https://www.thomann.se/dunlop_plectrum_lucky_ii_13_pack_1,00.htm","https://www.thomann.se/dunlop_plectrum_lucky_ii_13_pack_1,00.htm"
378945,"Nylon Max Grip 1,14 72 Pack",Dunlop,381,SEK,GI,"https://www.thomann.se/dunlop_nylon_max_grip_1,14_72_pack.htm","https://www.thomann.se/dunlop_nylon_max_grip_1,14_72_pack.htm"
519110,EVH 5150 Max-Grip Pick Set 6,Dunlop,129,SEK,GI,https://www.thomann.se/dunlop_evh_5150_max_grip_pick_set_6.htm,https://www.thomann.se/dunlop_evh_5150_max_grip_pick_set_6.htm
264551,Trigger Capo Acoustic Curved N,Dunlop,319,SEK,GI,https://www.thomann.se/dunlop_trigger_capo_acoustic_curved_n.htm,https://www.thomann.se/dunlop_trigger_capo_acoustic_curved_n.htm
162126,"Plectrums Tortex Sharp 1,14 12",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_plectrums_tortex_sharp_1,14_12.htm","https://www.thomann.se/dunlop_plectrums_tortex_sharp_1,14_12.htm"
204056,Big Stubby 24 pcs Pack 3.0,Dunlop,271,SEK,GI,https://www.thomann.se/dunlop_big_stubby_24_pcs_pack_30.htm,https://www.thomann.se/dunlop_big_stubby_24_pcs_pack_30.htm
374020,"Primetone Standard Grip 1,30",Dunlop,140,SEK,GI,"https://www.thomann.se/dunlop_primetone_standard_grip_1,30.htm","https://www.thomann.se/dunlop_primetone_standard_grip_1,30.htm"
252195,"Plectrums Nylon Standard 0,73",Dunlop,381,SEK,GI,"https://www.thomann.se/dunlop_plectrums_nylon_standard_0,73.htm","https://www.thomann.se/dunlop_plectrums_nylon_standard_0,73.htm"
309561,"Nylon Max Grip 0,88 Player 72",Dunlop,381,SEK,GI,"https://www.thomann.se/dunlop_nylon_max_grip_0,88_player_72.htm","https://www.thomann.se/dunlop_nylon_max_grip_0,88_player_72.htm"
591060,Zakk Wylde Cry Baby Wah,Dunlop,2169,SEK,GI,https://www.thomann.se/dunlop_zakk_wylde_cry_baby_wah.htm,https://www.thomann.se/dunlop_zakk_wylde_cry_baby_wah.htm
202238,11FD Advanced Flat,Dunlop,113,SEK,GI,https://www.thomann.se/dunlop_11fd_advanced_flat.htm,https://www.thomann.se/dunlop_11fd_advanced_flat.htm
148261,6000,Dunlop,317,SEK,GI,https://www.thomann.se/dunlop_6000.htm,https://www.thomann.se/dunlop_6000.htm
181853,Stubby Jazz Small 3.00,Dunlop,271,SEK,GI,https://www.thomann.se/dunlop_stubby_jazz_small_300.htm,https://www.thomann.se/dunlop_stubby_jazz_small_300.htm
489984,Cry Baby Q Zone (QZ1) Wah,Dunlop,2190,SEK,GI,https://www.thomann.se/dunlop_cry_baby_q_zone_(qz1)_wah.htm,https://www.thomann.se/dunlop_cry_baby_q_zone_(qz1)_wah.htm
610480,Kirk Hammet Cry Baby Wah,Dunlop,2899,SEK,GI,https://www.thomann.se/dunlop_kirk_hammet_cry_baby_wah.htm,https://www.thomann.se/dunlop_kirk_hammet_cry_baby_wah.htm
438313,Flow Jumbo Picks 3.00 Olive,Dunlop,81,SEK,GI,https://www.thomann.se/dunlop_flow_jumbo_picks_300_olive.htm,https://www.thomann.se/dunlop_flow_jumbo_picks_300_olive.htm
438304,Flow Standard Picks 2.00 olive,Dunlop,314,SEK,GI,https://www.thomann.se/dunlop_flow_standard_picks_200_olive.htm,https://www.thomann.se/dunlop_flow_standard_picks_200_olive.htm
101437,Straplocks Brass Dual Design,Dunlop,262,SEK,GI,https://www.thomann.se/dunlop_straplocks_brass_dual_design.htm,https://www.thomann.se/dunlop_straplocks_brass_dual_design.htm
432170,"Tortex Flex Picks 1,00 12",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_tortex_flex_picks_1,00_12.htm","https://www.thomann.se/dunlop_tortex_flex_picks_1,00_12.htm"
185782,Thumb Pick medium LH 12er Set,Dunlop,205,SEK,GI,https://www.thomann.se/dunlop_thumb_pick_medium_lh_12er_set.htm,https://www.thomann.se/dunlop_thumb_pick_medium_lh_12er_set.htm
330780,Tortex III 1.50 12pcs.,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_tortex_iii_150_12pcs.htm,https://www.thomann.se/dunlop_tortex_iii_150_12pcs.htm
206182,EVH-95 Wah Wah,Dunlop,2599,SEK,GI,https://www.thomann.se/dunlop_evh_95_wah_wah.htm,https://www.thomann.se/dunlop_evh_95_wah_wah.htm
553273,Trigger Fly Capo BK,Dunlop,266,SEK,GI,https://www.thomann.se/dunlop_trigger_fly_capo_bk.htm,https://www.thomann.se/dunlop_trigger_fly_capo_bk.htm
199149,DCR 2SR Rack Crybaby,Dunlop,9555,SEK,GI,https://www.thomann.se/dunlop_dcr_2sr_rack_crybaby.htm,https://www.thomann.se/dunlop_dcr_2sr_rack_crybaby.htm
608399,Thumb Pick XL white 4er Set,Dunlop,87,SEK,GI,https://www.thomann.se/dunlop_thumb_pick_xl_white_4er_set.htm,https://www.thomann.se/dunlop_thumb_pick_xl_white_4er_set.htm
481961,I Love Dust/Robot Heart Strap,Dunlop,399,SEK,GI,https://www.thomann.se/dunlop_i_love_dust_robot_heart_strap.htm,https://www.thomann.se/dunlop_i_love_dust_robot_heart_strap.htm
384446,"Primetone Jazz III XL 3 0,73",Dunlop,140,SEK,GI,"https://www.thomann.se/dunlop_primetone_jazz_iii_xl_3_0,73.htm","https://www.thomann.se/dunlop_primetone_jazz_iii_xl_3_0,73.htm"
134892,ECB-003EU,Dunlop,328,SEK,GI,https://www.thomann.se/dunlop_ecb_003eu.htm,https://www.thomann.se/dunlop_ecb_003eu.htm
569402,DD95FW Cry Baby Daredevil,Dunlop,2777,SEK,GI,https://www.thomann.se/dunlop_dd95fw_cry_baby_daredevil.htm,https://www.thomann.se/dunlop_dd95fw_cry_baby_daredevil.htm
340242,Jimi Hendrix Sig. Wah JH1D,Dunlop,2190,SEK,GI,https://www.thomann.se/dunlop_jimi_hendrix_sig_wah_jh1d.htm,https://www.thomann.se/dunlop_jimi_hendrix_sig_wah_jh1d.htm
151450,Jazz III Stiffo BK 6PC,Dunlop,65,SEK,GI,https://www.thomann.se/dunlop_jazz_iii_stiffo_bk_6pc.htm,https://www.thomann.se/dunlop_jazz_iii_stiffo_bk_6pc.htm
142840,Pick + Slide Holder,Dunlop,119,SEK,GI,https://www.thomann.se/dunlop_pick_+_slide_holder.htm,https://www.thomann.se/dunlop_pick_+_slide_holder.htm
152186,Straplok-Black,Dunlop,262,SEK,GI,https://www.thomann.se/dunlop_straplok_black.htm,https://www.thomann.se/dunlop_straplok_black.htm
174583,ECB-004,Dunlop,273,SEK,GI,https://www.thomann.se/dunlop_ecb_004.htm,https://www.thomann.se/dunlop_ecb_004.htm
441445,Prime Grip Delrin 500 0.96,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_prime_grip_delrin_500_096.htm,https://www.thomann.se/dunlop_prime_grip_delrin_500_096.htm
278147,"Gator Grip 0,96 72 Pack",Dunlop,381,SEK,GI,"https://www.thomann.se/dunlop_gator_grip_0,96_72_pack.htm","https://www.thomann.se/dunlop_gator_grip_0,96_72_pack.htm"
194266,Ultex 421 0.73 6-pack,Dunlop,81,SEK,GI,https://www.thomann.se/dunlop_ultex_421_073_6_pack.htm,https://www.thomann.se/dunlop_ultex_421_073_6_pack.htm
101827,215,Dunlop,152,SEK,GI,https://www.thomann.se/dunlop_215.htm,https://www.thomann.se/dunlop_215.htm
111490,Trigger Capo Acoustic Curved G,Dunlop,319,SEK,GI,https://www.thomann.se/dunlop_trigger_capo_acoustic_curved_g.htm,https://www.thomann.se/dunlop_trigger_capo_acoustic_curved_g.htm
202509,"Plectrums Nylon Standard 1,00",Dunlop,381,SEK,GI,"https://www.thomann.se/dunlop_plectrums_nylon_standard_1,00.htm","https://www.thomann.se/dunlop_plectrums_nylon_standard_1,00.htm"
110551,5012 Pickholder,Dunlop,119,SEK,GI,https://www.thomann.se/dunlop_5012_pickholder.htm,https://www.thomann.se/dunlop_5012_pickholder.htm
211170,Primetone Pick Pack 3mm L,Dunlop,118,SEK,GI,https://www.thomann.se/dunlop_primetone_pick_pack_3mm_l.htm,https://www.thomann.se/dunlop_primetone_pick_pack_3mm_l.htm
442662,Tortex III Riffle 073 Pack,Dunlop,391,SEK,GI,https://www.thomann.se/dunlop_tortex_iii_riffle_073_pack.htm,https://www.thomann.se/dunlop_tortex_iii_riffle_073_pack.htm
218087,Plektren Gator Grip 2.00 - 72P,Dunlop,381,SEK,GI,https://www.thomann.se/dunlop_plektren_gator_grip_200___72p.htm,https://www.thomann.se/dunlop_plektren_gator_grip_200___72p.htm
201020,Straplok Gold Flush Mount,Dunlop,374,SEK,GI,https://www.thomann.se/dunlop_straplok_gold_flush_mount.htm,https://www.thomann.se/dunlop_straplok_gold_flush_mount.htm
201026,Straplok Black Traditional,Dunlop,262,SEK,GI,https://www.thomann.se/dunlop_straplok_black_traditional.htm,https://www.thomann.se/dunlop_straplok_black_traditional.htm
384465,EVH Frankenstein Pick Tin 6,Dunlop,183,SEK,GI,https://www.thomann.se/dunlop_evh_frankenstein_pick_tin_6.htm,https://www.thomann.se/dunlop_evh_frankenstein_pick_tin_6.htm
384449,"Primetone Jazz III XL 3 0,88",Dunlop,140,SEK,GI,"https://www.thomann.se/dunlop_primetone_jazz_iii_xl_3_0,88.htm","https://www.thomann.se/dunlop_primetone_jazz_iii_xl_3_0,88.htm"
633534,Nylon Flow Set 12 pc. 1.14mm,Dunlop,70,SEK,GI,https://www.thomann.se/dunlop_nylon_flow_set_12_pc_114mm.htm,https://www.thomann.se/dunlop_nylon_flow_set_12_pc_114mm.htm
110280,Straplok Ergo Lok,Dunlop,77,SEK,GI,https://www.thomann.se/dunlop_straplok_ergo_lok.htm,https://www.thomann.se/dunlop_straplok_ergo_lok.htm
478063,Jeff Loomis SignaturePick Set,Dunlop,129,SEK,GI,https://www.thomann.se/dunlop_jeff_loomis_signaturepick_set.htm,https://www.thomann.se/dunlop_jeff_loomis_signaturepick_set.htm
441422,Tortex Flex Jazz III XL 0.88,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_088.htm,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_088.htm
187172,"Plectrums Tortex Sharp 1,00 12",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_plectrums_tortex_sharp_1,00_12.htm","https://www.thomann.se/dunlop_plectrums_tortex_sharp_1,00_12.htm"
199587,231 Harris Slide Medium,Dunlop,429,SEK,GI,https://www.thomann.se/dunlop_231_harris_slide_medium.htm,https://www.thomann.se/dunlop_231_harris_slide_medium.htm
180762,Delrin 500 Pick Pink Set,Dunlop,64,SEK,GI,https://www.thomann.se/dunlop_delrin_500_pick_pink_set.htm,https://www.thomann.se/dunlop_delrin_500_pick_pink_set.htm
514248,"Akira Takasaki Custom 1,40",Dunlop,136,SEK,GI,"https://www.thomann.se/dunlop_akira_takasaki_custom_1,40.htm","https://www.thomann.se/dunlop_akira_takasaki_custom_1,40.htm"
198590,Jazztone 205 SM6 Pack,Dunlop,118,SEK,GI,https://www.thomann.se/dunlop_jazztone_205_sm6_pack.htm,https://www.thomann.se/dunlop_jazztone_205_sm6_pack.htm
473475,Hetfield's WH Fang Cust. Flow,Dunlop,129,SEK,GI,https://www.thomann.se/dunlop_hetfield's_wh_fang_cust_flow.htm,https://www.thomann.se/dunlop_hetfield's_wh_fang_cust_flow.htm
441427,Tortex Flex Jazz III XL 1.14,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_114.htm,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_114.htm
187869,"Tortex Triangle 0,73",Dunlop,391,SEK,GI,"https://www.thomann.se/dunlop_tortex_triangle_0,73.htm","https://www.thomann.se/dunlop_tortex_triangle_0,73.htm"
101826,211,Dunlop,152,SEK,GI,https://www.thomann.se/dunlop_211.htm,https://www.thomann.se/dunlop_211.htm
459370,System 65 Guitar Setup Mat,Dunlop,239,SEK,GI,https://www.thomann.se/dunlop_system_65_guitar_setup_mat.htm,https://www.thomann.se/dunlop_system_65_guitar_setup_mat.htm
441449,Prime Grip Delrin 500 2.00,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_prime_grip_delrin_500_200.htm,https://www.thomann.se/dunlop_prime_grip_delrin_500_200.htm
561615,Joe Bonamassa Custom Jazz III,Dunlop,129,SEK,GI,https://www.thomann.se/dunlop_joe_bonamassa_custom_jazz_iii.htm,https://www.thomann.se/dunlop_joe_bonamassa_custom_jazz_iii.htm
393452,John Petrucci PrimetoneJazz RD,Dunlop,129,SEK,GI,https://www.thomann.se/dunlop_john_petrucci_primetonejazz_rd.htm,https://www.thomann.se/dunlop_john_petrucci_primetonejazz_rd.htm
441317,John Petrucci Flow Picks,Dunlop,129,SEK,GI,https://www.thomann.se/dunlop_john_petrucci_flow_picks.htm,https://www.thomann.se/dunlop_john_petrucci_flow_picks.htm
198598,"Tortex Pitchblack Jazz 1,14 12",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_tortex_pitchblack_jazz_1,14_12.htm","https://www.thomann.se/dunlop_tortex_pitchblack_jazz_1,14_12.htm"
374022,"Primetone Standard Grip 1,50",Dunlop,140,SEK,GI,"https://www.thomann.se/dunlop_primetone_standard_grip_1,50.htm","https://www.thomann.se/dunlop_primetone_standard_grip_1,50.htm"
247317,Big Stubby 1.00,Dunlop,65,SEK,GI,https://www.thomann.se/dunlop_big_stubby_100.htm,https://www.thomann.se/dunlop_big_stubby_100.htm
148711,921,Dunlop,649,SEK,GI,https://www.thomann.se/dunlop_921.htm,https://www.thomann.se/dunlop_921.htm
419364,Tortex Flex Jazz III 1.00,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_100.htm,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_100.htm
133222,925,Dunlop,649,SEK,GI,https://www.thomann.se/dunlop_925.htm,https://www.thomann.se/dunlop_925.htm
441448,Prime Grip Delrin 500 1.50,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_prime_grip_delrin_500_150.htm,https://www.thomann.se/dunlop_prime_grip_delrin_500_150.htm
441417,Tortex Flex Jazz III XL 0.73,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_073.htm,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_073.htm
438303,Flow Jumbo Picks 2.00 green,Dunlop,292,SEK,GI,https://www.thomann.se/dunlop_flow_jumbo_picks_200_green.htm,https://www.thomann.se/dunlop_flow_jumbo_picks_200_green.htm
342717,"Tortex Jazz III White 1,35",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_tortex_jazz_iii_white_1,35.htm","https://www.thomann.se/dunlop_tortex_jazz_iii_white_1,35.htm"
261044,UltexSharpPlayer's Pick1.0(72),Dunlop,729,SEK,GI,https://www.thomann.se/dunlop_ultexsharpplayer's_pick10(72).htm,https://www.thomann.se/dunlop_ultexsharpplayer's_pick10(72).htm
260734,"Hammett Monster Loose 0,88 Tin",Dunlop,183,SEK,GI,"https://www.thomann.se/dunlop_hammett_monster_loose_0,88_tin.htm","https://www.thomann.se/dunlop_hammett_monster_loose_0,88_tin.htm"
194264,Ultex 421 Picks 1.0,Dunlop,81,SEK,GI,https://www.thomann.se/dunlop_ultex_421_picks_10.htm,https://www.thomann.se/dunlop_ultex_421_picks_10.htm
200411,919,Dunlop,653,SEK,GI,https://www.thomann.se/dunlop_919.htm,https://www.thomann.se/dunlop_919.htm
202448,Plectrums Tortex Std 0.50,Dunlop,391,SEK,GI,https://www.thomann.se/dunlop_plectrums_tortex_std_050.htm,https://www.thomann.se/dunlop_plectrums_tortex_std_050.htm
441429,Tortex Flex Jazz III XL 1.35,Dunlop,76,SEK,GI,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_135.htm,https://www.thomann.se/dunlop_tortex_flex_jazz_iii_xl_135.htm
342723,"Tortex Jazz III White 0,73",Dunlop,76,SEK,GI,"https://www.thomann.se/dunlop_tortex_jazz_iii_white_0,73.htm","https://www.thomann.se/dunlop_tortex_jazz_iii_white_0,73.htm"
200413,920,Dunlop,649,SEK,GI,https://www.thomann.se/dunlop_920.htm,https://www.thomann.se/dunlop_920.htm
561608,Fat Mike Custom Nylon 0.60 mm,Dunlop,129,SEK,GI,https://www.thomann.se/dunlop_fat_mike_custom_nylon_060_mm.htm,https://www.thomann.se/dunlop_fat_mike_custom_nylon_060_mm.htm
374014,"Primetone Standard Grip 0,96",Dunlop,140,SEK,GI,"https://www.thomann.se/dunlop_primetone_standard_grip_0,96.htm","https://www.thomann.se/dunlop_primetone_standard_grip_0,96.htm"
424101,Tortex Flex Triangle 1.14,Dunlop,54,SEK,GI,https://www.thomann.se/dunlop_tortex_flex_triangle_114.htm,https://www.thomann.se/dunlop_tortex_flex_triangle_114.htm
